# ANCHORAGE_TED_STEVENS_INTERNATIONAL_AIRPORT
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# No years excluded (all years had 10 or fewer days of missing data)
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
17,91.00,244.00,87.50,117.50,298.00,120.00,102.50,58.50,219.50,25.00,111.00,77.50,130.00,132.50,116.50,7.50,138.00,72.50,133.50,54.50,165.00,187.00,43.00,155.00,124.00,237.00,22.00,0.00,181.50,49.00,99.00,46.00,13.50,131.00,131.50,140.50,199.50,5.00,122.00,228.50,21.00,13.50,191.00
18,92.50,260.50,107.50,124.50,309.50,130.00,111.00,68.50,228.00,36.50,119.00,77.50,147.00,144.50,116.50,7.50,148.50,82.00,153.00,65.50,175.00,190.50,50.00,167.50,124.00,247.50,28.50,0.00,187.50,49.00,116.00,51.50,15.00,131.00,141.50,155.50,199.50,5.50,135.50,245.00,32.00,13.50,209.00
19,98.00,278.50,129.00,134.50,322.50,141.00,120.50,86.50,240.50,49.50,124.50,77.50,164.50,152.50,116.50,7.50,155.50,89.50,174.00,77.00,190.50,190.50,53.50,172.50,124.00,254.50,38.00,0.00,193.00,49.00,130.50,55.00,17.00,131.00,145.50,171.00,206.50,5.50,147.50,262.50,47.50,13.50,223.00
20,114.50,294.00,148.50,146.50,336.00,150.50,133.50,102.50,250.50,60.00,132.00,77.50,174.50,162.50,116.50,7.50,159.50,97.50,192.50,89.00,205.00,190.50,60.50,172.50,128.00,260.50,54.50,4.50,207.00,49.00,138.50,65.50,17.00,131.00,154.50,186.50,225.00,8.50,156.00,281.50,57.50,13.50,234.00
21,126.00,306.50,166.00,157.50,349.50,162.00,149.00,122.50,258.00,68.50,141.50,77.50,186.50,178.00,116.50,7.50,167.50,105.00,208.50,97.00,222.00,190.50,62.50,172.50,137.00,269.50,67.00,9.50,221.00,49.50,148.00,76.50,17.00,137.00,164.50,204.50,245.00,8.50,163.50,304.50,65.00,13.50,243.50
22,135.50,317.50,176.50,166.50,359.00,175.00,161.50,139.00,268.00,83.50,151.50,79.50,202.50,187.00,125.00,7.50,175.00,111.00,225.00,107.50,237.50,192.00,62.50,174.50,149.00,281.00,77.50,10.50,229.50,60.00,159.00,89.50,17.00,144.50,174.00,220.50,265.00,8.50,171.00,325.50,74.50,20.00,255.50
23,148.00,334.50,187.00,179.00,370.50,185.50,174.50,156.50,274.00,100.00,158.50,88.00,220.00,191.50,141.50,7.50,188.50,114.00,242.50,122.00,249.00,194.50,66.00,179.00,161.00,292.50,89.50,10.50,241.00,72.50,172.50,100.50,25.50,145.50,181.50,237.00,287.00,10.50,178.00,348.00,87.00,24.50,269.50
24,161.50,348.50,196.50,190.50,388.00,197.00,187.50,170.00,283.50,118.50,174.50,103.00,238.00,195.00,161.00,7.50,204.00,116.00,260.50,135.50,258.50,206.00,77.00,193.00,167.50,307.50,102.50,10.50,254.50,83.50,185.50,113.00,30.00,145.50,190.50,254.00,306.50,11.00,183.50,368.00,103.50,32.00,289.50
25,176.50,364.50,203.00,205.00,410.50,206.50,191.50,186.00,290.50,134.00,193.50,120.00,248.50,201.50,174.00,11.00,219.50,117.50,274.50,148.00,264.00,219.00,87.50,206.00,167.50,323.50,113.50,10.50,264.00,97.00,197.00,124.00,34.00,145.50,201.00,272.50,321.00,16.50,192.50,387.00,116.50,36.50,305.50
26,189.50,383.00,207.50,218.50,430.50,210.00,193.50,201.00,297.50,139.50,211.00,136.00,252.50,208.00,184.50,21.50,238.00,125.50,289.00,161.00,264.00,235.00,97.00,215.50,169.00,333.00,124.50,10.50,272.50,108.00,209.50,130.50,43.50,145.50,209.00,293.50,336.50,22.00,201.00,409.00,122.50,45.00,319.00
27,202.50,396.50,214.50,231.00,448.50,212.00,196.00,216.50,309.00,140.00,226.50,148.00,258.50,219.00,198.50,38.50,251.50,136.50,300.50,174.00,264.00,251.00,102.00,224.50,173.50,343.00,133.00,13.50,278.00,114.00,224.50,139.00,60.00,145.50,216.50,312.00,353.00,31.50,216.00,427.50,125.50,49.50,334.50
28,216.00,412.00,221.50,245.00,467.50,221.00,196.00,232.00,321.00,140.50,245.00,158.00,260.00,234.50,214.50,58.00,263.50,146.00,314.50,179.50,276.00,262.00,107.50,233.50,173.50,351.50,143.00,13.50,287.50,122.50,242.00,155.00,78.00,155.00,224.50,328.50,371.50,41.50,229.50,448.00,126.00,60.50,352.00
29,233.00,428.50,229.00,259.50,484.50,221.50,196.00,250.50,334.50,143.00,259.00,165.50,262.00,249.50,234.00,78.00,275.50,154.50,325.50,189.00,292.00,269.50,108.50,241.50,173.50,357.00,152.50,15.50,303.00,128.50,258.50,174.00,90.50,169.50,233.00,348.50,394.50,48.50,242.00,467.50,126.50,72.00,366.50
30,255.50,443.50,230.50,277.00,507.00,221.50,196.00,269.00,349.50,153.50,274.00,173.00,272.50,271.00,254.50,97.00,287.00,161.50,332.00,200.50,301.00,276.00,111.00,248.50,173.50,373.50,166.00,20.50,320.50,131.00,273.00,187.00,109.00,183.50,242.00,365.50,417.00,61.00,252.50,487.50,128.50,79.00,382.50
31,275.00,455.50,233.00,294.50,528.50,221.50,196.00,282.50,365.00,170.50,286.00,181.50,288.00,290.00,272.50,117.00,295.50,173.50,347.00,217.00,309.50,278.00,111.00,252.00,173.50,383.00,182.50,28.00,336.00,131.00,289.50,195.00,125.50,196.50,251.50,383.50,443.00,78.50,266.50,506.50,135.50,82.00,400.00
32,292.00,468.00,235.00,309.50,546.50,221.50,203.00,297.50,379.00,182.50,296.50,194.50,300.00,307.50,292.50,136.50,299.50,188.00,362.00,224.50,326.50,290.50,111.00,257.00,177.00,391.00,194.00,39.00,356.50,137.50,308.00,208.00,135.50,206.50,263.00,403.50,463.00,95.00,281.50,523.50,144.00,82.00,416.50
33,308.50,478.50,236.50,326.50,563.50,224.00,211.50,316.50,390.00,195.00,311.00,209.00,309.00,325.50,308.00,151.00,302.00,198.50,381.00,230.50,342.00,307.00,113.50,263.50,187.50,399.00,204.50,53.00,374.50,143.00,321.50,225.50,145.00,224.00,273.50,424.00,482.00,108.00,291.00,541.00,156.00,93.50,431.50
34,327.00,489.00,240.50,342.00,580.00,226.50,213.00,334.00,398.00,205.50,328.00,225.00,317.50,341.00,328.00,172.50,316.00,209.50,399.50,235.00,356.00,321.50,123.00,271.00,199.00,409.50,220.00,67.00,392.50,151.50,337.00,242.50,157.00,236.00,289.00,438.50,499.50,128.50,296.00,558.00,172.00,110.50,445.50
35,348.00,498.50,250.50,362.50,599.00,227.00,214.00,350.50,409.50,220.50,341.50,243.00,321.50,358.50,347.50,189.50,334.00,224.50,418.00,248.00,369.00,330.50,133.00,278.50,214.00,427.00,234.50,84.50,402.00,157.00,351.50,257.50,174.00,243.50,306.00,455.00,521.00,148.50,308.50,575.50,185.00,116.00,461.00
36,368.50,510.00,265.50,379.00,617.00,231.50,214.00,368.50,417.50,233.00,359.00,261.00,329.50,376.00,362.50,207.50,349.00,242.50,435.00,257.00,378.50,341.00,142.50,288.00,233.00,447.50,248.50,102.00,407.50,164.00,362.00,268.00,188.50,245.00,326.00,476.00,544.50,167.00,319.00,593.50,191.00,116.00,479.50
37,385.00,523.00,284.50,393.50,635.00,244.00,214.00,388.00,424.50,245.00,377.50,276.00,339.50,392.00,378.00,225.50,358.50,261.00,453.00,260.00,391.00,357.00,153.50,301.00,251.00,465.50,263.50,120.00,412.50,175.50,369.50,282.00,201.00,247.50,341.00,498.50,566.50,184.50,335.50,614.50,195.50,117.00,495.00
38,404.00,535.00,300.00,406.50,653.50,253.00,214.00,406.00,436.00,258.50,395.50,290.00,352.50,411.00,397.00,243.50,372.00,282.50,471.00,261.50,404.50,371.50,159.00,317.00,267.50,482.50,278.50,138.50,416.00,185.00,378.00,302.00,213.50,247.50,347.50,515.50,586.50,201.00,355.00,640.00,203.00,117.00,506.50
39,421.50,550.50,315.50,417.00,674.50,256.50,214.00,423.00,451.50,273.00,414.00,305.50,364.50,430.00,413.00,263.50,386.00,302.00,491.00,267.00,416.50,385.50,168.00,332.00,286.50,501.50,296.50,157.00,423.50,195.00,388.00,319.50,225.50,247.50,352.50,533.50,608.00,218.00,377.50,661.50,209.50,117.00,515.50
40,439.50,565.00,328.00,426.50,690.00,256.50,215.00,445.00,466.00,292.50,431.00,322.50,377.50,449.50,435.00,281.50,403.50,321.50,511.50,278.00,428.00,402.00,174.00,348.50,303.00,520.50,312.00,176.50,427.00,210.00,399.50,334.50,238.50,247.50,358.50,555.50,631.50,234.00,399.50,683.00,216.50,117.00,525.50
41,458.00,579.00,340.00,431.00,703.50,256.50,223.50,458.50,483.50,312.00,451.50,337.50,378.00,467.00,456.50,300.00,419.50,342.50,529.50,291.50,440.00,421.50,177.00,374.00,318.00,539.50,323.00,191.00,432.50,223.50,417.50,349.50,254.50,247.50,369.00,573.00,652.50,252.00,421.50,705.00,227.00,117.00,538.50
42,478.00,591.50,348.00,440.50,722.00,256.50,236.00,470.50,500.50,332.50,471.50,350.50,378.00,483.00,474.00,317.50,437.00,362.50,546.50,304.50,459.00,438.00,181.00,394.50,334.00,556.00,336.50,208.00,437.00,238.00,436.00,366.00,269.00,249.50,384.00,590.50,675.00,271.50,443.50,728.00,241.00,129.50,554.50
43,495.00,605.50,357.50,453.50,743.50,256.50,250.00,485.50,518.50,351.50,490.50,365.50,378.00,502.50,491.50,336.50,457.50,380.50,564.50,314.50,479.50,456.00,183.00,415.50,352.00,573.00,353.50,224.00,443.50,252.00,454.00,380.00,287.50,254.00,403.00,605.00,701.00,291.00,467.50,748.50,259.50,148.00,568.50
44,510.00,616.50,365.00,473.50,764.00,256.50,268.00,505.50,537.00,371.50,510.50,386.50,390.00,524.50,507.50,354.50,476.50,396.00,585.00,331.00,498.00,471.50,187.50,433.50,369.00,590.50,369.00,240.00,457.00,269.00,465.50,396.00,306.50,260.00,421.50,617.00,724.50,311.00,490.00,769.00,278.50,165.50,583.50
45,524.00,628.00,380.00,492.00,781.00,270.50,286.50,521.50,557.00,393.00,529.50,405.50,411.50,545.50,509.50,373.00,500.00,414.50,605.50,346.00,518.00,487.00,195.50,449.00,386.00,608.50,379.00,259.50,468.50,285.00,478.50,414.00,327.00,271.00,440.50,638.00,747.00,331.50,509.50,790.50,301.00,184.00,602.00
46,542.50,638.50,398.00,506.50,794.00,285.00,303.00,534.50,576.00,414.00,548.00,424.00,433.50,569.00,509.50,394.00,520.00,429.00,628.00,365.00,539.00,504.00,205.00,466.50,403.50,623.50,387.50,281.50,475.00,302.50,491.50,432.50,348.50,278.50,462.50,658.50,771.00,347.50,529.00,813.50,322.00,203.50,622.00
47,560.00,652.50,408.00,523.50,806.50,303.00,321.00,547.00,596.50,431.50,569.00,442.00,453.00,593.00,511.00,414.50,542.50,440.00,653.50,386.00,559.00,520.00,218.50,486.50,419.50,640.50,403.00,300.00,485.00,321.00,507.50,450.00,370.50,284.00,484.00,680.50,792.50,367.00,547.50,831.00,341.00,226.00,643.50
48,580.00,667.50,415.00,540.50,821.00,318.50,337.00,560.50,615.00,450.00,590.50,461.50,471.50,614.00,527.50,432.00,567.50,452.00,673.50,410.50,578.00,538.50,237.00,506.50,437.50,650.00,418.50,320.50,498.50,340.00,527.00,468.50,391.00,293.50,507.00,705.00,816.50,385.00,567.00,848.00,361.50,253.00,660.50
49,598.00,687.00,425.50,557.50,833.50,327.50,354.00,578.00,635.50,471.50,616.00,479.50,492.50,633.50,545.50,452.50,592.50,466.50,695.50,432.50,598.50,559.50,254.50,525.00,456.50,666.00,434.50,341.50,515.00,357.50,544.00,485.50,412.50,306.00,529.50,730.50,840.50,403.00,589.50,865.50,385.00,280.50,677.50
50,619.50,709.00,440.00,575.00,852.00,341.00,370.50,595.50,654.50,495.00,638.50,501.00,514.50,653.50,569.00,473.00,615.00,481.50,719.00,454.50,620.00,581.00,272.50,548.50,474.50,693.00,451.50,358.00,534.00,376.00,561.00,503.50,433.50,321.00,552.00,747.50,865.00,424.00,613.50,881.50,408.50,304.50,694.50
51,640.50,728.00,458.50,593.50,873.00,358.50,383.50,616.00,673.50,519.00,659.50,517.50,534.50,673.50,592.50,493.00,636.50,497.00,740.00,475.00,639.50,601.00,285.50,569.50,493.50,717.00,468.00,379.00,553.00,395.00,579.50,526.00,457.50,335.00,577.00,767.50,889.00,446.00,634.50,900.50,429.00,328.00,711.50
52,660.50,749.00,475.50,617.50,886.50,372.00,395.00,635.50,694.00,543.50,683.50,537.00,556.00,695.00,617.50,514.00,661.50,517.50,762.00,491.00,658.00,624.00,297.50,590.50,515.00,743.50,486.00,401.50,573.50,411.50,595.50,545.00,478.50,353.50,600.50,787.50,918.00,469.00,654.50,914.00,451.00,351.00,732.50
53,679.50,771.50,492.50,642.00,903.00,387.00,410.00,655.00,714.50,567.50,706.00,555.00,577.00,718.00,639.00,537.00,682.00,541.50,782.50,512.00,676.00,646.00,307.50,615.50,537.00,766.00,504.50,423.50,595.00,429.50,611.50,565.00,498.50,370.50,622.00,806.00,944.00,496.50,678.50,928.50,474.50,376.50,755.50
54,700.00,793.50,511.00,664.00,923.50,406.50,426.50,674.00,734.50,586.50,729.50,575.50,598.50,743.00,665.00,558.50,704.50,565.50,807.00,532.00,693.50,668.50,319.00,639.00,558.50,791.00,524.00,444.50,619.00,449.00,629.50,585.50,519.00,387.00,643.00,826.50,974.50,521.50,701.00,945.00,499.00,399.50,779.00
55,722.00,813.50,529.50,686.50,944.50,424.50,444.50,694.00,755.50,604.50,752.50,596.00,619.50,767.00,691.00,582.50,728.00,592.00,831.50,549.00,712.00,691.50,329.50,664.50,581.50,817.00,542.00,465.50,636.00,467.00,649.00,608.50,542.50,402.50,666.50,849.50,1000.00,545.00,726.00,966.50,522.50,423.50,802.00
56,745.00,834.50,546.50,708.00,967.00,445.00,463.00,715.50,777.50,626.50,774.00,617.50,643.50,791.50,718.00,606.50,751.50,617.50,855.00,563.00,732.00,715.50,349.00,691.50,600.50,845.00,561.00,487.50,647.00,491.00,674.00,632.50,569.50,414.50,688.00,876.50,1024.50,569.00,747.50,987.50,543.00,448.00,828.00
57,767.00,854.00,568.00,730.00,992.00,464.00,486.50,734.50,800.00,652.50,798.00,639.50,666.00,818.50,745.50,628.50,774.50,642.00,882.00,580.50,754.50,737.50,368.00,718.50,623.50,874.50,581.50,512.50,666.50,515.50,703.00,651.00,593.50,430.00,713.00,906.00,1049.00,595.00,768.00,1010.50,561.50,474.50,852.50
58,790.50,875.00,587.50,751.00,1021.50,483.50,506.00,755.00,819.50,678.50,822.00,660.00,689.00,841.00,767.00,653.50,797.00,662.50,901.00,598.00,776.00,759.00,390.50,745.50,647.50,906.00,601.50,530.50,683.50,538.00,730.50,669.50,617.50,444.00,742.00,934.00,1070.50,621.50,789.00,1032.00,583.50,501.50,876.50
59,811.00,901.50,607.00,772.50,1044.50,502.50,527.50,782.50,841.00,704.50,844.50,681.00,709.00,863.50,791.50,680.50,820.50,686.50,919.00,616.50,799.50,782.00,415.00,773.50,671.00,942.50,619.50,551.00,702.00,565.00,755.50,694.00,643.50,457.50,768.50,962.00,1095.50,644.00,813.00,1058.50,604.50,523.00,900.50
60,835.00,923.50,624.00,797.00,1070.00,521.00,550.50,806.50,862.00,731.50,870.00,704.00,730.00,889.00,813.00,707.00,845.50,707.50,936.50,636.00,821.00,806.50,439.50,800.50,699.00,975.00,639.50,572.00,722.00,590.00,778.00,714.50,670.50,473.50,796.50,986.00,1120.50,671.00,840.50,1089.00,627.00,541.50,921.00
61,858.00,943.50,642.50,818.00,1094.00,544.50,575.00,831.00,882.00,755.50,896.00,725.00,751.00,915.00,836.00,737.00,868.50,728.50,961.00,654.00,842.50,824.50,460.00,826.50,730.50,1006.00,659.00,594.50,741.00,617.00,799.00,733.50,688.00,491.00,825.50,1010.00,1144.50,693.00,865.00,1117.50,651.50,560.00,945.50
62,883.50,966.00,661.00,840.50,1120.00,565.50,598.00,853.50,902.50,782.00,922.50,744.00,768.50,942.50,859.50,766.00,891.00,752.00,987.50,671.00,865.50,838.50,476.50,853.00,757.50,1031.50,680.50,620.00,765.00,648.00,819.00,754.50,702.50,508.00,858.50,1036.50,1168.00,717.00,886.50,1146.00,676.50,582.00,968.00
63,908.50,989.00,678.00,861.00,1142.50,591.00,623.50,876.00,928.00,808.50,945.50,768.50,786.00,969.50,881.50,796.00,914.00,776.00,1008.00,688.00,888.50,845.50,494.00,880.00,783.50,1058.50,703.50,643.00,786.00,682.50,843.50,774.00,719.00,526.50,893.00,1061.50,1194.50,743.00,908.50,1172.50,705.50,605.50,991.50
64,931.00,1014.00,698.50,884.00,1167.50,614.50,644.00,901.50,947.50,832.50,968.00,794.00,799.00,992.00,901.50,823.00,943.00,802.50,1032.50,708.50,912.50,857.00,513.00,906.50,814.50,1083.50,728.50,668.00,808.00,705.50,868.50,794.00,740.50,542.50,924.50,1086.50,1221.00,770.50,931.50,1198.50,730.50,630.00,1016.50
65,954.00,1041.00,719.00,908.50,1191.00,637.50,668.00,929.00,972.00,853.50,991.50,816.50,815.00,1015.00,922.50,847.00,972.50,830.00,1054.50,727.50,936.00,870.00,533.00,928.50,846.50,1108.00,752.00,690.50,833.00,729.00,893.50,817.50,761.00,561.00,953.00,1111.00,1242.00,793.50,957.00,1221.00,757.50,650.50,1042.00
66,981.00,1069.00,741.50,934.50,1213.50,661.00,691.00,955.50,999.50,877.50,1018.00,842.50,832.50,1037.50,948.00,869.50,1004.50,859.50,1079.00,747.50,962.00,889.00,554.00,950.50,881.50,1138.50,775.50,714.00,858.00,752.00,916.50,844.50,785.00,579.50,980.00,1134.50,1272.00,819.50,981.00,1249.50,786.50,674.00,1071.00
67,1006.50,1100.50,767.00,961.50,1239.50,681.00,716.00,982.00,1026.00,903.50,1045.00,868.50,854.00,1064.50,974.50,895.00,1034.50,884.00,1104.00,769.50,987.50,909.50,576.50,975.00,916.00,1169.00,797.00,735.50,880.00,777.00,940.00,871.00,810.50,599.50,1011.00,1163.00,1299.00,845.50,1003.50,1280.50,818.00,701.00,1100.50
68,1033.50,1136.00,793.50,994.50,1271.00,698.50,738.00,1006.50,1053.00,931.00,1073.00,888.50,876.00,1087.50,994.50,925.00,1065.50,909.00,1127.50,786.00,1010.00,931.00,601.50,1005.50,935.00,1198.50,815.50,762.50,903.50,802.50,966.50,895.50,836.00,622.00,1042.50,1188.50,1323.00,871.00,1030.50,1308.50,845.50,729.50,1127.00
69,1058.50,1167.00,819.00,1023.50,1301.00,716.00,757.00,1033.50,1084.00,953.00,1101.00,911.00,898.00,1111.00,1020.00,960.00,1099.50,938.00,1149.50,807.00,1033.50,951.00,624.50,1030.50,960.00,1229.00,837.50,787.00,928.00,829.00,991.50,921.50,863.00,646.50,1074.00,1219.00,1350.00,900.00,1059.50,1336.00,881.00,759.00,1153.50
70,1085.50,1194.00,839.50,1051.50,1330.00,734.50,774.50,1059.50,1116.00,980.50,1130.00,933.00,920.00,1136.50,1046.50,996.00,1129.00,963.00,1174.00,830.00,1059.50,971.50,644.50,1054.00,984.00,1258.50,861.00,811.00,952.00,853.50,1019.50,945.50,885.50,673.50,1110.00,1246.50,1378.50,930.00,1091.50,1364.00,913.50,787.50,1180.00
71,1109.00,1221.50,860.00,1080.50,1359.50,752.00,800.00,1083.00,1147.00,1003.50,1158.00,956.00,939.50,1164.00,1074.00,1024.00,1163.00,990.00,1198.00,857.50,1082.00,991.50,666.50,1077.00,1009.50,1292.00,888.50,835.50,978.00,885.00,1046.00,970.50,909.00,702.50,1145.00,1274.00,1411.00,962.50,1120.50,1390.00,942.00,815.50,1202.00
72,1133.50,1251.50,883.00,1109.50,1387.00,771.50,828.50,1113.50,1175.50,1025.50,1185.00,981.50,964.50,1189.00,1104.00,1056.50,1197.50,1019.00,1222.50,883.00,1109.00,1015.00,691.00,1100.50,1039.00,1327.50,917.00,860.00,1002.50,917.50,1072.00,999.50,930.50,730.00,1171.00,1307.00,1446.50,991.00,1147.50,1416.50,971.50,843.50,1226.00
73,1160.00,1285.00,904.00,1143.00,1417.00,793.00,852.50,1142.50,1204.50,1051.50,1212.50,1004.50,990.00,1219.00,1134.50,1084.50,1235.00,1044.00,1247.50,907.50,1134.50,1042.50,717.00,1124.00,1069.50,1357.50,946.50,885.00,1027.50,946.50,1097.00,1026.00,952.50,756.50,1202.50,1336.00,1483.00,1014.50,1173.00,1441.50,1000.50,874.50,1251.50
74,1185.50,1316.50,926.50,1174.50,1447.50,817.00,875.00,1173.50,1233.50,1074.50,1240.00,1030.00,1013.50,1248.50,1163.50,1113.50,1272.00,1064.50,1275.50,939.50,1158.50,1069.50,744.50,1146.50,1096.00,1390.50,971.50,909.50,1049.50,975.50,1120.00,1056.00,975.50,778.00,1241.00,1368.50,1523.50,1043.00,1202.00,1474.50,1028.00,906.00,1278.50
75,1210.50,1347.00,952.50,1203.50,1477.50,842.50,896.50,1202.50,1260.50,1099.00,1272.00,1055.50,1032.50,1279.50,1193.50,1143.50,1306.50,1089.00,1302.00,974.50,1183.00,1102.00,766.50,1176.00,1122.00,1417.50,997.00,938.00,1074.50,999.50,1145.00,1082.50,999.50,802.50,1276.00,1401.50,1565.00,1074.50,1228.00,1504.50,1061.50,934.00,1305.50
