# FAIRBANKS_INTL_AP
# Cumulative degree days > 25 starting March 1 from ACIS, gaps filled from climatology
# No years excluded (all years had 10 or fewer days of missing data)
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
74,684.50,668.50,462.00,703.00,507.50,337.50,461.50,704.00,752.50,608.50,807.00,658.50,350.00,864.00,750.00,916.00,611.50,664.50,729.00,551.00,470.50,454.50,329.50,628.00,671.50,719.50,463.50,663.50,583.00,580.00,741.50,480.00,631.50,181.50,678.00,757.50,983.00,668.50,517.50,857.00,626.00,637.50,446.00,394.50,655.63
75,709.50,696.50,481.00,732.00,535.50,359.00,485.50,725.00,778.00,631.50,838.50,684.00,358.00,895.50,778.50,940.00,631.50,683.50,756.50,581.50,489.50,479.00,359.00,646.00,707.00,744.50,492.00,692.00,607.00,597.50,769.50,503.00,648.50,193.50,705.00,793.00,1015.00,698.00,539.00,889.50,656.50,667.00,465.50,420.50,680.73
76,740.50,726.00,500.50,761.50,562.50,375.50,508.00,747.50,800.00,649.50,870.50,709.00,365.50,935.00,810.50,962.50,657.00,704.50,781.00,611.00,514.50,503.00,385.50,659.00,740.50,771.00,521.00,722.50,633.50,620.50,795.50,531.50,668.00,209.00,736.50,825.00,1038.50,728.00,562.50,926.50,678.00,693.00,483.50,448.50,706.50
77,767.00,752.50,523.50,780.50,591.50,398.00,531.00,772.00,825.00,670.50,903.00,733.00,377.00,972.50,842.50,985.00,679.50,725.00,805.50,636.00,543.00,528.00,412.00,676.00,770.00,794.50,544.00,749.50,657.50,646.00,823.00,562.00,693.50,219.00,764.50,857.00,1058.00,758.00,582.00,958.50,697.50,720.50,505.00,474.50,731.28
78,793.50,777.50,549.00,797.50,621.50,419.50,550.00,799.50,853.50,696.50,938.00,758.00,392.00,1006.00,870.50,1010.00,695.00,747.50,833.50,656.50,568.00,555.00,442.00,698.00,796.00,823.50,566.00,775.00,681.00,673.50,855.00,596.50,720.50,223.50,785.00,891.50,1083.00,789.00,614.00,990.50,721.50,747.50,530.50,501.00,756.86
79,821.50,802.50,572.50,817.50,653.50,433.50,571.00,829.00,883.50,721.50,975.00,779.00,411.00,1038.00,901.50,1037.50,708.50,774.00,859.50,680.00,591.00,579.00,476.50,721.00,820.00,858.00,591.00,802.00,708.00,702.50,896.00,630.00,748.00,233.50,804.50,925.00,1113.50,815.00,644.00,1022.50,751.00,779.00,560.00,539.00,783.66
80,842.50,828.50,596.00,833.50,685.50,448.00,592.50,862.00,912.00,751.00,1009.50,805.50,430.00,1069.50,928.00,1058.50,731.00,804.50,884.50,705.00,611.00,605.00,516.00,746.00,846.50,892.00,618.00,832.00,737.00,735.00,927.50,664.00,776.50,250.00,827.50,960.50,1147.00,839.00,675.00,1054.50,781.50,808.00,591.00,581.50,811.56
81,863.00,848.50,617.50,851.00,718.50,470.50,614.50,891.50,939.50,775.00,1031.00,835.00,451.50,1090.00,955.50,1073.00,756.00,828.00,913.00,731.00,632.00,633.00,558.50,765.50,871.00,918.50,648.00,864.00,768.50,773.00,959.50,699.50,807.50,271.50,853.00,993.50,1180.00,864.00,707.50,1088.00,812.00,835.50,624.00,618.50,839.66
82,885.50,871.00,640.50,875.00,748.00,499.00,638.50,922.50,971.00,792.00,1051.50,864.00,477.00,1121.50,989.50,1090.50,784.00,848.50,947.50,758.00,654.00,654.50,600.00,786.50,900.00,945.50,671.00,895.00,797.50,809.00,994.50,733.50,840.00,298.00,875.50,1031.50,1210.50,890.00,739.00,1122.00,842.50,859.00,656.50,648.50,868.64
83,909.00,895.50,665.50,904.00,777.00,533.00,666.50,953.00,1001.50,810.00,1074.00,892.50,505.50,1153.00,1020.50,1119.50,814.50,872.00,975.00,786.50,678.00,677.50,640.00,805.50,931.00,974.50,701.00,925.50,828.00,843.50,1030.50,771.50,872.00,324.00,900.00,1073.50,1235.00,914.50,770.50,1155.50,874.00,882.00,683.50,679.00,898.44
84,940.50,922.50,692.00,932.00,803.00,570.00,696.50,980.00,1028.00,835.50,1104.00,922.50,535.00,1187.00,1046.00,1155.00,845.00,894.50,1006.50,814.00,697.50,699.00,678.00,826.50,964.50,1004.50,734.00,961.50,855.50,882.00,1067.50,809.50,904.00,354.50,929.50,1110.00,1259.50,937.50,793.50,1188.00,905.00,912.00,709.00,711.00,928.52
85,973.50,949.50,717.00,961.50,830.50,608.50,729.00,1004.50,1058.00,864.50,1139.50,951.00,568.00,1217.50,1069.50,1192.00,877.50,919.00,1042.50,844.50,716.50,719.00,718.50,852.50,997.50,1038.00,768.00,999.00,884.00,921.50,1104.50,847.50,929.50,390.00,957.00,1145.50,1284.50,957.50,818.00,1223.00,933.00,946.50,738.50,746.50,959.15
86,1006.50,976.50,743.00,992.00,854.00,647.50,755.50,1036.00,1090.50,895.00,1181.00,982.00,602.00,1249.50,1099.00,1221.00,910.00,947.50,1075.50,869.50,734.50,744.50,760.00,880.50,1029.00,1070.50,803.50,1041.50,909.00,961.50,1145.50,887.50,955.50,426.00,989.00,1184.00,1309.00,977.50,844.50,1263.50,961.00,978.50,774.50,778.00,990.73
87,1043.00,1012.50,775.50,1020.00,876.00,681.00,779.50,1065.50,1127.00,926.00,1221.00,1014.50,633.50,1276.50,1131.50,1249.50,935.00,981.00,1111.50,892.00,755.50,773.50,789.00,907.00,1061.50,1106.00,831.50,1074.00,932.00,993.00,1186.50,929.50,986.50,467.50,1018.50,1222.50,1338.50,999.00,875.50,1299.00,987.50,1005.50,808.00,808.50,1021.56
88,1076.00,1041.00,800.00,1052.00,897.00,711.50,805.00,1092.00,1163.00,959.00,1265.50,1047.50,668.00,1309.50,1159.50,1278.50,960.00,1015.50,1149.50,915.50,778.50,802.50,813.50,941.00,1095.50,1143.50,858.00,1097.00,950.50,1019.50,1226.00,975.50,1018.00,508.00,1050.50,1257.00,1372.50,1024.00,907.50,1330.50,1020.50,1024.00,840.50,840.50,1052.71
89,1106.00,1074.50,826.50,1090.00,917.00,736.00,834.00,1118.50,1198.00,995.50,1305.00,1083.00,699.50,1345.50,1184.00,1305.50,993.50,1050.00,1185.00,937.00,803.50,827.50,846.50,974.00,1128.50,1180.00,889.50,1127.00,973.00,1044.00,1265.50,1020.00,1046.50,551.50,1084.50,1290.00,1406.00,1053.00,938.00,1363.50,1059.50,1047.00,876.00,864.50,1084.76
90,1136.50,1115.50,851.50,1135.00,941.50,765.50,868.00,1156.00,1230.00,1030.50,1343.00,1114.50,731.00,1383.50,1211.00,1332.00,1024.50,1073.50,1221.50,964.00,830.50,853.00,878.50,1007.00,1165.00,1215.50,919.50,1161.50,995.50,1070.50,1309.00,1060.00,1075.50,594.50,1121.50,1325.00,1441.00,1076.50,969.00,1400.50,1101.50,1079.50,911.50,886.50,1117.14
91,1159.50,1146.00,879.00,1174.00,965.50,795.00,901.50,1194.00,1259.00,1063.50,1386.50,1144.50,766.00,1420.50,1241.00,1359.50,1056.50,1097.50,1252.50,988.00,859.50,881.50,910.00,1043.00,1200.50,1245.50,945.50,1196.00,1022.00,1097.00,1348.50,1101.50,1106.00,637.00,1154.00,1358.00,1476.50,1104.50,999.00,1434.50,1138.50,1116.00,950.50,910.00,
92,1180.50,1174.00,908.50,1211.50,993.00,822.00,931.00,1229.50,1289.00,1092.00,1432.00,1173.50,802.00,1459.50,1269.50,1388.50,1088.50,1119.50,1285.00,1012.00,888.50,914.50,944.00,1069.50,1234.50,1273.00,974.50,1228.50,1058.00,1132.00,1387.50,1142.50,1136.50,677.00,1181.00,1380.00,1512.00,1137.00,1029.50,1462.50,1172.00,1148.00,989.00,926.00,
93,1205.50,1194.00,930.00,1254.50,1022.00,857.50,959.00,1262.50,1316.50,1119.00,1475.50,1206.00,835.00,1502.00,1297.50,1416.50,1120.50,1148.50,1313.00,1035.50,919.00,948.00,973.00,1096.00,1267.50,1300.50,1002.50,1265.50,1092.50,1169.00,1425.50,1176.50,1168.00,719.50,1205.00,1406.50,1540.50,1172.50,1061.50,1495.00,1204.00,1180.00,1028.50,945.50,
94,1236.50,1215.00,948.50,1285.00,1053.00,900.00,987.00,1295.50,1351.00,1154.50,1518.00,1238.00,868.50,1544.00,1325.50,1449.50,1148.00,1184.50,1342.50,1059.50,950.50,982.00,1002.00,1125.00,1300.00,1330.00,1020.50,1300.50,1129.50,1209.00,1463.00,1216.00,1201.00,754.00,1236.50,1429.00,1567.50,1210.50,1097.00,1526.50,1234.50,1214.50,1066.50,973.50,
95,1275.00,1245.50,973.50,1316.50,1083.00,944.00,1020.50,1331.00,1384.50,1191.00,1554.00,1273.50,902.00,1586.50,1355.50,1484.50,1174.00,1228.00,1374.50,1084.00,985.00,1014.00,1034.00,1158.00,1335.50,1360.00,1032.00,1340.50,1161.00,1252.00,1498.50,1249.00,1240.00,786.00,1268.00,1456.50,1599.00,1251.50,1134.00,1559.50,1268.50,1248.50,1110.00,1004.00,
96,1313.50,1277.00,1004.00,1345.00,1116.00,977.00,1058.50,1367.00,1422.50,1223.00,1593.50,1311.50,934.50,1630.50,1391.50,1516.00,1198.50,1272.50,1407.00,1112.00,1024.00,1048.00,1068.00,1194.00,1380.50,1392.00,1051.50,1378.00,1193.50,1292.00,1526.50,1278.00,1277.00,814.50,1300.00,1487.50,1626.00,1290.00,1170.00,1592.50,1303.50,1284.00,1148.50,1040.00,
97,1346.50,1309.50,1038.50,1368.00,1147.50,1002.50,1095.50,1407.00,1455.50,1254.00,1630.00,1347.50,964.00,1664.00,1423.00,1544.50,1229.00,1318.00,1442.50,1146.50,1064.50,1083.00,1104.00,1225.00,1429.50,1425.50,1074.50,1410.00,1224.50,1323.50,1555.50,1311.50,1311.00,845.50,1336.00,1520.00,1653.50,1326.50,1205.50,1626.50,1338.50,1321.00,1189.00,1079.00,
98,1374.00,1340.50,1068.00,1393.50,1177.50,1032.50,1134.50,1443.00,1488.00,1284.00,1660.50,1380.50,989.50,1696.50,1448.00,1576.50,1261.50,1360.50,1481.50,1185.50,1103.00,1115.50,1141.50,1250.00,1474.00,1460.50,1102.50,1436.50,1258.00,1353.00,1591.50,1349.00,1349.50,879.00,1373.00,1550.50,1684.00,1367.50,1236.50,1659.00,1373.00,1356.50,1229.00,1119.00,
99,1399.50,1376.50,1099.50,1419.00,1211.50,1058.00,1171.00,1479.50,1525.50,1317.00,1693.00,1411.00,1020.00,1727.50,1482.00,1614.00,1293.50,1397.50,1523.50,1227.50,1139.50,1145.00,1175.50,1281.50,1507.00,1497.00,1137.50,1468.00,1296.00,1390.00,1624.50,1383.50,1393.00,917.00,1412.50,1580.50,1715.50,1416.00,1270.00,1691.50,1410.50,1388.50,1260.50,1156.50,
100,1429.00,1407.50,1131.50,1445.50,1246.50,1088.50,1200.00,1512.50,1568.00,1351.00,1723.50,1435.50,1052.50,1758.50,1518.50,1649.50,1323.00,1427.00,1556.50,1266.00,1176.50,1176.00,1208.00,1317.00,1544.50,1538.00,1173.00,1504.50,1326.50,1428.00,1657.00,1412.00,1428.50,951.50,1448.50,1610.00,1747.50,1467.50,1303.00,1726.00,1448.50,1422.50,1288.50,1194.00,
101,1462.00,1439.50,1165.50,1476.00,1279.50,1118.00,1230.00,1541.50,1612.50,1387.00,1756.00,1462.50,1088.00,1789.50,1561.50,1691.50,1348.00,1457.00,1585.50,1307.00,1216.50,1213.50,1239.00,1357.00,1583.00,1582.50,1211.50,1541.50,1360.00,1464.00,1692.00,1443.50,1469.00,982.50,1479.50,1638.50,1781.50,1511.50,1329.00,1762.00,1485.00,1457.50,1316.00,1229.00,
102,1492.00,1476.50,1199.00,1509.50,1314.50,1151.00,1262.50,1575.00,1654.50,1421.50,1792.00,1494.50,1126.50,1821.00,1601.50,1736.00,1376.00,1491.00,1614.50,1349.00,1258.00,1248.00,1265.50,1397.00,1619.50,1625.50,1246.50,1577.50,1393.00,1503.00,1721.50,1478.50,1511.00,1013.00,1506.00,1664.50,1817.00,1542.50,1349.00,1799.00,1523.00,1491.50,1347.00,1263.00,
103,1522.50,1513.00,1231.50,1545.50,1352.00,1182.00,1297.50,1611.50,1694.00,1455.00,1828.50,1525.50,1167.50,1853.50,1644.00,1777.00,1406.50,1530.00,1647.00,1394.50,1299.00,1281.00,1297.00,1432.00,1655.00,1662.50,1285.50,1611.50,1427.50,1544.00,1750.50,1512.00,1540.50,1048.50,1533.50,1690.50,1846.50,1571.50,1370.50,1834.50,1560.50,1527.00,1379.00,1296.50,
104,1554.00,1554.00,1261.00,1583.00,1384.50,1212.50,1339.50,1641.50,1738.00,1495.00,1864.50,1559.00,1206.50,1892.50,1691.50,1818.00,1441.00,1564.50,1678.00,1442.50,1341.50,1314.50,1331.00,1463.50,1695.00,1705.50,1322.00,1643.50,1462.00,1579.50,1783.50,1545.50,1565.00,1085.50,1567.50,1718.50,1877.00,1599.50,1397.00,1872.50,1602.50,1568.00,1414.50,1328.50,
105,1585.00,1595.00,1295.00,1619.50,1420.50,1244.50,1385.50,1672.00,1783.50,1533.00,1893.50,1592.00,1245.50,1936.00,1734.00,1857.00,1478.00,1598.50,1706.50,1483.50,1376.50,1344.50,1364.00,1499.00,1736.00,1749.50,1362.00,1677.50,1501.00,1619.00,1818.00,1578.50,1598.50,1127.50,1604.50,1756.00,1904.50,1631.50,1427.50,1911.50,1638.00,1610.00,1451.00,1357.50,
106,1618.00,1636.00,1324.00,1654.50,1457.50,1274.50,1432.00,1702.50,1824.50,1567.00,1926.50,1622.50,1277.50,1974.50,1775.50,1890.00,1515.00,1631.50,1734.50,1525.50,1408.00,1375.00,1399.50,1534.00,1778.50,1791.50,1402.50,1712.00,1539.00,1658.00,1851.50,1607.00,1631.50,1172.00,1642.00,1799.00,1937.00,1664.00,1454.00,1952.00,1677.50,1654.50,1487.50,1390.50,
107,1654.00,1677.00,1349.00,1688.50,1490.50,1301.00,1477.50,1737.00,1855.00,1600.50,1959.50,1656.00,1307.00,2011.00,1809.50,1921.50,1554.00,1660.50,1764.50,1568.50,1442.50,1409.50,1439.00,1571.00,1821.00,1834.50,1440.50,1747.50,1573.00,1697.00,1884.50,1639.50,1666.00,1221.50,1679.00,1842.00,1977.00,1697.50,1487.00,1994.50,1718.50,1699.50,1524.00,1434.00,
108,1685.50,1720.00,1378.00,1721.50,1528.00,1332.50,1523.00,1770.50,1890.50,1632.00,1993.00,1694.50,1337.50,2049.00,1841.00,1952.50,1595.50,1691.00,1795.00,1602.50,1475.00,1450.00,1477.50,1608.00,1865.50,1876.50,1478.00,1787.00,1605.00,1738.50,1915.00,1675.50,1702.50,1271.00,1717.00,1884.00,2022.00,1730.00,1521.00,2032.00,1758.00,1734.50,1562.50,1475.50,
109,1711.00,1763.50,1408.00,1758.00,1569.00,1364.50,1562.50,1803.50,1932.00,1664.50,2026.00,1730.00,1370.00,2085.00,1874.00,1988.00,1637.00,1727.50,1831.00,1636.50,1509.00,1490.00,1509.00,1644.00,1907.00,1915.00,1516.50,1826.50,1642.50,1774.00,1949.50,1713.00,1740.00,1318.50,1744.00,1926.50,2063.50,1765.50,1555.00,2072.00,1800.00,1772.00,1599.50,1509.00,
110,1741.00,1803.00,1442.50,1800.50,1609.50,1397.00,1601.00,1838.00,1974.00,1698.50,2059.00,1771.50,1404.00,2122.00,1903.00,2028.00,1676.00,1768.00,1869.00,1671.50,1542.00,1532.00,1540.50,1681.50,1954.50,1941.00,1551.50,1870.00,1680.50,1806.00,1982.00,1753.00,1780.00,1365.50,1773.00,1971.00,2101.50,1803.50,1591.50,2116.00,1833.50,1811.50,1636.50,1542.50,
111,1765.50,1837.00,1473.00,1842.00,1651.50,1432.00,1640.00,1879.00,2011.50,1739.00,2093.00,1821.50,1440.50,2155.00,1929.50,2074.50,1713.50,1806.00,1906.00,1709.00,1573.50,1571.00,1567.00,1720.50,2004.00,1970.00,1587.00,1913.50,1722.50,1842.00,2013.50,1792.00,1822.50,1412.00,1808.50,2016.50,2135.00,1841.50,1629.00,2159.50,1871.50,1851.50,1675.00,1576.00,
112,1791.00,1873.00,1504.50,1885.00,1694.00,1460.50,1678.00,1929.50,2044.00,1781.00,2126.50,1875.50,1478.50,2188.50,1960.50,2113.50,1754.50,1846.00,1937.00,1743.00,1607.50,1609.00,1591.00,1759.00,2052.00,2003.00,1623.50,1954.50,1766.00,1877.00,2053.00,1832.00,1862.50,1455.50,1843.50,2059.00,2167.00,1879.50,1678.00,2204.50,1901.50,1893.00,1715.50,1614.00,
113,1819.50,1910.00,1538.50,1929.00,1736.50,1488.50,1717.00,1980.50,2077.00,1821.00,2160.50,1927.50,1510.00,2224.00,1993.50,2152.00,1798.00,1885.50,1964.00,1773.50,1646.00,1651.50,1618.50,1799.00,2098.00,2037.50,1659.50,1992.00,1809.50,1912.00,2091.00,1866.00,1904.50,1496.00,1881.50,2102.50,2204.50,1920.00,1714.50,2250.00,1928.50,1935.00,1756.50,1656.00,
114,1851.00,1948.50,1576.50,1973.50,1777.50,1524.00,1745.50,2023.00,2112.50,1860.00,2192.00,1978.00,1541.50,2257.50,2028.00,2186.00,1840.00,1926.50,1996.50,1809.00,1686.50,1693.50,1652.50,1838.00,2142.50,2070.50,1693.50,2025.00,1846.50,1943.00,2132.00,1899.00,1950.50,1539.50,1919.00,2143.50,2241.50,1959.50,1750.00,2288.50,1959.50,1981.00,1793.50,1698.50,
115,1887.50,1986.50,1617.50,2022.00,1818.00,1560.50,1780.00,2067.50,2145.50,1892.50,2226.00,2024.00,1578.00,2296.50,2061.00,2214.00,1879.50,1969.50,2030.00,1847.50,1728.50,1736.00,1690.50,1874.50,2188.00,2103.00,1729.00,2061.00,1879.50,1966.00,2171.00,1936.50,1993.00,1591.50,1952.50,2181.00,2284.50,1998.50,1785.00,2329.50,1991.00,2027.50,1831.50,1742.50,
116,1927.00,2024.50,1660.50,2075.00,1862.00,1594.50,1813.00,2100.00,2184.00,1922.00,2266.50,2071.50,1611.50,2333.50,2086.50,2243.50,1917.50,2012.50,2058.50,1889.50,1771.00,1777.50,1727.00,1910.50,2233.00,2138.00,1764.00,2096.00,1915.00,1994.50,2210.00,1985.00,2030.50,1647.50,1986.00,2222.00,2328.50,2034.00,1823.00,2368.50,2023.00,2069.50,1872.50,1786.50,
117,1966.00,2059.00,1707.00,2124.50,1907.00,1627.50,1850.00,2134.00,2224.50,1960.50,2310.00,2119.50,1645.00,2372.00,2117.00,2270.50,1954.50,2061.00,2090.50,1929.50,1814.00,1816.50,1764.00,1943.50,2280.00,2178.00,1796.00,2131.00,1954.50,2024.50,2249.50,2022.50,2065.00,1703.00,2016.50,2259.00,2371.00,2072.00,1863.50,2409.00,2055.50,2108.50,1915.50,1823.50,
118,2004.00,2084.50,1752.00,2169.50,1943.50,1663.00,1892.00,2171.00,2260.50,1995.00,2353.50,2165.00,1684.00,2408.00,2147.50,2307.50,1993.00,2105.50,2130.50,1969.00,1851.50,1848.50,1801.00,1980.00,2329.50,2217.00,1830.50,2165.50,1989.50,2054.50,2285.00,2063.50,2095.00,1752.50,2045.50,2290.00,2405.50,2113.50,1902.50,2449.00,2090.50,2146.50,1957.00,1862.00,
119,2036.00,2110.50,1797.00,2211.50,1982.50,1699.50,1938.00,2210.00,2300.00,2031.00,2393.00,2213.00,1730.50,2447.00,2177.00,2348.00,2029.50,2148.50,2173.00,2004.50,1888.00,1885.50,1837.00,2017.00,2374.00,2258.00,1866.50,2207.00,2017.00,2085.50,2321.50,2096.50,2130.00,1800.00,2080.00,2324.50,2444.00,2155.00,1939.00,2495.50,2125.00,2183.00,1997.00,1902.50,
120,2069.00,2138.50,1838.00,2252.00,2021.50,1740.00,1982.00,2256.00,2345.50,2072.50,2435.00,2260.00,1779.00,2488.00,2208.00,2390.00,2060.50,2193.00,2218.50,2040.50,1921.00,1927.00,1871.50,2056.50,2419.00,2301.00,1906.00,2251.50,2048.00,2119.00,2355.00,2129.00,2166.00,1844.50,2120.50,2362.50,2484.50,2197.00,1976.50,2544.50,2156.50,2220.00,2038.00,1938.00,
121,2103.50,2164.00,1883.00,2293.00,2062.00,1779.50,2029.00,2301.00,2394.50,2117.50,2483.00,2308.00,1816.00,2529.00,2243.00,2435.00,2089.50,2240.50,2265.00,2078.50,1954.50,1963.50,1906.00,2099.50,2456.00,2340.50,1938.00,2294.00,2078.50,2154.50,2392.00,2164.50,2203.50,1891.00,2156.50,2400.50,2525.50,2238.00,2014.00,2590.00,2182.50,2259.50,2079.00,1973.50,
